-1,-1,-1,-1,-1,-1,-1,-1,-1,524,525,526,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,524,525,526,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,552,553,554,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,552,553,554,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,580,581,582,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,580,581,582,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
292,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,186,187,188,189,187,188,187,188,189,187,188,189,187,188,189,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,186,187,188,189,187,188,187,188,189,187,188,189,187,188,189,190,269,320,321
292,293,269,214,244,244,244,244,244,244,244,244,244,244,244,244,244,244,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214,244,244,244,244,244,244,244,244,244,244,244,244,244,244,218,269,292,293
320,321,269,214,244,244,244,244,244,244,244,244,244,244,244,244,244,244,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214,244,244,244,244,244,244,244,244,244,244,244,244,244,244,218,269,320,321
292,293,269,242,244,244,244,244,244,244,244,244,244,244,244,244,244,244,246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,242,244,244,244,244,244,244,244,244,244,244,244,244,244,244,246,269,292,293
320,321,269,270,244,244,244,244,244,244,244,244,244,244,244,244,244,244,274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,244,244,244,244,244,244,244,244,244,244,244,244,244,244,274,269,320,321
292,293,269,214,244,244,244,244,244,244,244,244,244,244,244,244,244,244,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214,244,244,244,244,244,244,244,244,244,244,244,244,244,244,218,269,292,293
320,321,269,242,244,244,244,244,244,244,244,244,244,244,244,244,244,244,246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,242,244,244,244,244,244,244,244,244,244,244,244,244,244,244,246,269,320,321
292,293,269,270,244,244,244,244,244,244,244,244,244,244,244,244,244,244,274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,244,244,244,244,244,244,244,244,244,244,244,244,244,244,274,269,292,293
320,321,269,214,244,244,244,244,244,244,244,244,244,244,244,244,244,244,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214,244,244,244,244,244,244,244,244,244,244,244,244,244,244,218,269,320,321
292,293,269,242,244,244,244,244,244,244,244,244,244,244,244,244,244,244,246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,242,244,244,244,244,244,244,244,244,244,244,244,244,244,244,246,269,292,293
320,321,269,214,244,244,244,244,244,244,244,244,244,244,244,244,244,244,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214,244,244,244,244,244,244,244,244,244,244,244,244,244,244,218,269,320,321
292,293,269,242,244,244,244,244,244,244,244,244,244,244,244,244,244,244,246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,242,244,244,244,244,244,244,244,244,244,244,244,244,244,244,246,269,292,293
320,321,269,270,244,244,244,244,244,244,244,244,244,244,244,244,244,244,274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,270,244,244,244,244,244,244,244,244,244,244,244,244,244,244,274,269,320,321
292,293,269,214,244,244,244,244,244,244,244,244,244,244,244,244,244,244,274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214,244,244,244,244,244,244,244,244,244,244,244,244,244,244,274,269,292,293
320,321,269,298,299,300,301,301,299,300,299,300,301,300,301,299,300,301,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,298,299,300,301,301,299,300,299,300,301,300,301,299,300,301,302,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,50,50,50,50,50,50,50,50,50,50,50,50,50,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,16,17,18,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,16,17,18,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,44,45,46,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,44,45,46,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,50,50,50,50,50,50,-1,-1,-1,-1,50,50,50,50,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,50,50,50,50,50,50,-1,-1,-1,-1,50,50,50,50,50,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,235,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,-1,-1,-1,269,320,321
292,293,269,263,264,-1,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,235,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,235,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,235,236,-1,263,264,-1,-1,-1,-1,-1,-1,235,236,-1,-1,235,236,-1,-1,-1,-1,-1,-1,235,236,-1,-1,235,236,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,263,264,-1,-1,-1,-1,235,236,-1,-1,-1,263,264,-1,-1,263,264,-1,-1,235,236,-1,-1,263,264,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,263,264,-1,-1,-1,-1,-1,-1,235,236,-1,269,292,293
320,321,269,-1,-1,235,236,-1,235,236,-1,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,263,264,-1,269,320,321
292,293,269,-1,-1,263,264,-1,263,264,-1,-1,-1,235,236,-1,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,235,236,-1,-1,-1,-1,-1,-1,235,236,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,235,236,-1,263,264,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,235,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,820,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,269,320,321
292,293,269,-1,235,236,-1,-1,-1,-1,-1,-1,-1,-1,763,763,763,763,819,-1,821,763,763,763,763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,-1,-1,-1,-1,-1,263,264,269,292,293
320,321,269,-1,263,264,-1,-1,-1,-1,235,236,790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,235,236,-1,263,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,263,264,790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,-1,-1,235,236,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,235,236,-1,-1,-1,-1,790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,263,264,-1,-1,-1,-1,790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,790,-1,-1,-1,-1,-1,0,1,2,3,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,-1,-1,-1,235,236,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,235,236,-1,790,-1,-1,-1,-1,-1,28,29,30,31,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,-1,263,264,-1,-1,269,292,293
320,321,269,-1,235,236,-1,-1,-1,263,264,-1,790,-1,-1,-1,-1,-1,56,57,58,59,-1,-1,-1,-1,794,-1,-1,-1,-1,235,236,-1,-1,-1,-1,-1,235,236,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,263,264,-1,-1,-1,-1,-1,-1,790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,263,264,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,269,320,321
292,293,269,-1,235,236,-1,235,236,-1,-1,-1,790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,235,236,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,269,292,293
320,321,269,-1,263,264,-1,263,264,-1,-1,-1,790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,263,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
292,293,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,292,293
320,321,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,763,763,763,763,763,763,763,763,763,763,763,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269,320,321
